projectname,classification,commenttext
emf-2.4.1,WITHOUT_CLASSIFICATION,// And add the copy. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Remove from by position in reverse order. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Copy the collection //
emf-2.4.1,WITHOUT_CLASSIFICATION,// We don't want to copy insert an object before or after itself... //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Just remove the objects and add them. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Update the containing map, if necessary. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// if optimize // if collection
emf-2.4.1,WITHOUT_CLASSIFICATION,// Compact the results to remove unmatched objects //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Update the containing map, if necessary. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If there isn't an executable command we should maybe try a link operation, but only if we're allowed and not doing a link. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// If any objects are matched. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If there isn't an executable command we should maybe try a copy operation, but only if we're allowed and not doing a link. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Update the containing map, if necessary. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// This can execute if there is an owner list and a collection and the owner list contains all the objects of the collection. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If we can't set the collection, try setting use the single value of the collection. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Add the value back in the right place. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Determine if the operation is executable. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Clean it up. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Set the range so that we re-check when we get aren't in the middle. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// If the operation has changed significantly... //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Reset as in the constructor. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Thread.dumpStack();
emf-2.4.1,WITHOUT_CLASSIFICATION,// Remove the collection of replacements. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Only return the operation for an executable command. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Just return the cached result. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Insert the collection at the right place. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Make sure each object conforms to the type of the feature. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// An extent allows anything to be added. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Record the position of the value in the owner list. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Set the bounds so that we re-check when we get near the other end. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// We'd like the replaced selected after this undo replace completes. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Set the arguments again. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create a strict compound command to do a copy and then add the result //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// We need to check canExecute() here in case prepare() went down the ""optimize"" path. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Thread.dumpStack();
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Update the containing map, if necessary. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// This will actually execute the copy command in order to check if the add can execute. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create a command to copy the clipboard. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// This will determine canExecute as efficiently as possible. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create a proxy that will create an add command. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Record the index. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Remove the object from the collection and add it to the equality list.  //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// always include fragment, even if null; // no validation needed since all components are from existing URIs"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Record the index. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Remove the object from the collection and add it to the identity list. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If either list is empty, the result is simply the other. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// We'd like the owner selected after this remove completes. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Merge the lists. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Object iterators. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Allocate list and array for objects and indices. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Second pass: match by value equality. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// We'd like the owner selected after this remove completes. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Obtain or create and register package
emf-2.4.1,WITHOUT_CLASSIFICATION,// Thread.dumpStack();
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Create view form.     //control = new ViewForm(parent, getStyle());"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create commands to create copies of the children. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// We'd like the collection of things added to be selected after this command completes. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// This will execute the CreateCopyCommand's and then call canExecute on the InitializeCopyCommand's. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create commands to create the copy object(s). //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Record it for execution. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create an initialize copy command for each of the created objects. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Apply a redirection pattern, if specified. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If there is a column object, just convert it to a string. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// This will call prepare() which will partially execute the command. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create a command to create a copy of the object. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// If command has no owner specified //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the owner parameter is set, we delegate to the owner's adapter //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// If there is an adapter of the correct type... //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the adapter from the factory. //
emf-2.4.1,WITHOUT_CLASSIFICATION,//FunctionNamePairImpl
emf-2.4.1,WITHOUT_CLASSIFICATION,// Does this part provide an editing domain? //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Initialize package
emf-2.4.1,WITHOUT_CLASSIFICATION,//actionBar.setBackground(WorkbenchColors.getActiveGradientEnd()); //systemBar.setBackground(WorkbenchColors.getActiveGradientEnd());
emf-2.4.1,WITHOUT_CLASSIFICATION,// If there is an adapter of the correct type... //
emf-2.4.1,WITHOUT_CLASSIFICATION,// If there is an adapter of the correct type... //
emf-2.4.1,WITHOUT_CLASSIFICATION,//MappingFactoryImpl
emf-2.4.1,WITHOUT_CLASSIFICATION,// If there is an adapter of the correct type... //
emf-2.4.1,WITHOUT_CLASSIFICATION,// isValidIANAEncoding(String):boolean
emf-2.4.1,WITHOUT_CLASSIFICATION,// Remove and dispose any wrappers for remaining old children. //
emf-2.4.1,WITHOUT_CLASSIFICATION,//ComplexTypeConverterImpl
emf-2.4.1,WITHOUT_CLASSIFICATION,//MappingHelperImpl
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Set the mapper to build an XSD2EcoreMappingRoot, if available. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// We will iterate over the whole collection, removing some as we go. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Thread.dumpStack();
emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the URI of the model file. //
emf-2.4.1,WITHOUT_CLASSIFICATION,//MappingStrategyImpl
emf-2.4.1,WITHOUT_CLASSIFICATION,//TreeSwitch
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Take the first object, and remove it. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the next object and check if it has the same parent. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// The parent is null, which implies a top-level removal, so create a self-removing command. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// We will now create a command with this implied parent //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Remove the object and add it as a sibling. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// protected Object labelProvider;
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If no object is specified, but an existing sibling is, the object is // its parent. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,//return getDefaultValue(attribute.getEType());
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If any children were added or removed, reset the indices."
emf-2.4.1,WITHOUT_CLASSIFICATION,// This URI handler redirect the URI based on the mapping. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Now we could check that the adapter implements interface ITableItemLabelProvider. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// This handles IStructuredSelection. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Now we could check that the adapter implements interface ITableItemLabelProvider. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the adapter from the factory. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// And delegate the call. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// And delegate the call. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// We need to check canExecute() in case optimize is true. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Add in additional wrappers to search. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Otherwise, we could check that the adapter implements interface IItemLabelProvider. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// And delegate the call. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Do allow an existing build.properties to be overwritten, since it may have been created as part of an empty EMF project. // Use the existence of a plugin.xml as a guard against overwriting in a project that has already been generated. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Computes a three-character escape sequence for the byte, appending // it to the StringBuffer.  Only characters up to 0xFF should be escaped; // all but the least significant byte will be ignored."
emf-2.4.1,WITHOUT_CLASSIFICATION,// If there are objects to populate... //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create a new array. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// And delegate the call. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// And delegate the call. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the adapter from the factory. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// no-op
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill in the result array with labels and re-populate the original list in order. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// And delegate the call. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// No color is a good default. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// And delegate the call. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Now we could check that the adapter implements interface ITableItemFontProvider. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If encoding happened, create a new string; // otherwise, return the orginal one."
emf-2.4.1,WITHOUT_CLASSIFICATION,// No font is a good default. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Otherwise, we could check that the adapter implements interface IItemFontProvider. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Either delegate the call or return nothing. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// No color is a good default. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Returns <code>true</code> if this URI contains non-ASCII characters;   * <code>false</code> otherwise.   *   * This unused code is included for possible future use...    */"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Otherwise, we could check that the adapter implements interface IItemColorProvider. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Now we could check that the adapter implements interface ITableItemColorProvider. //
emf-2.4.1,WITHOUT_CLASSIFICATION,//public String getUpdateableText(Object object)
emf-2.4.1,WITHOUT_CLASSIFICATION,// Either delegate the call or return nothing. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Either delegate the call or return nothing. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Iterate over all the set feature to factor each child to the right reference. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Check that the value is type compatible with the entry feature. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Either delegate the call or return nothing. //
emf-2.4.1,WITHOUT_CLASSIFICATION,//FunctionPairImpl
emf-2.4.1,WITHOUT_CLASSIFICATION,"// When the value is changed, the property sheet page doesn't update the property sheet viewer input // before refreshing, and this gets called on the obsolete wrapper. So, we need to read directly from the // model object. // //return needsEncoding(feature) ? encode((String)getEntryValue()) : getEntryValue();"
emf-2.4.1,WITHOUT_CLASSIFICATION,//MappingPackage ePackage = ((MappingRoot)msg.getNotifier()).ePackageMapping();
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the last object was deleted and the selection was in the property sheet view, the obsolete wrapper will // reference past the end of the list. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill in the array with labels. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Either the IEditingDomainItemProvider or ITreeItemContentProvider item provider interface can give us // the children. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*      ResourceSet resourceSet = (ResourceSet)object;      childrenFeatures.add(ResourcePackage.eINSTANCE.getResourceSet_Resources());*/"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// First, try an existing implementation of getChildReference().  This provides backwards compatibility if that // method, now deprecated, was overridden. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Use an existing getReferenceValue() override. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// If this object is compatible with this reference... //
emf-2.4.1,WITHOUT_CLASSIFICATION,// If it is a list type value... // 
emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the index into the list via this call to super. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Find the index of a feature containing the sibling, or an equivalent value, in the collection of children // features. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,//MappingPackage ePackage = ((FunctionNamePair)object).ePackageMapping();
emf-2.4.1,WITHOUT_CLASSIFICATION,//XMLTypeFactory
emf-2.4.1,WITHOUT_CLASSIFICATION,// Add child descriptors contributed by extenders. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Set the index of the object value in the list via this call to super. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// This could be '::'.
emf-2.4.1,WITHOUT_CLASSIFICATION,// Build the collection of new child descriptors. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If we can open  an input stream, then the plugin.properties is there, and we have a good base URL. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// For each CommandParameter with a non-null, multi-valued structural feature... //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Ensure there are no extraneous style bits. //
emf-2.4.1,WITHOUT_CLASSIFICATION,//AnyTypeImpl
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Assign default style bits, if necessary, and ensure none conflict. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,//SpaceType
emf-2.4.1,WITHOUT_CLASSIFICATION,//XMLNamespaceValidator
emf-2.4.1,WITHOUT_CLASSIFICATION,// find insertion point from returned result (-(insertion point) - 1) // commentIndex is an index of the first element that has start position > rangeStartPos 
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Otherwise, if a sibling feature was found, iterate through the children features to find the index of // the child feature...  //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Iterator over all the child references to factor each child to the right reference. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the child feature follows the sibling feature, the child should be first in its feature. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// // EMFEdit generation //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Subclasses may override to add descriptors.
emf-2.4.1,WITHOUT_CLASSIFICATION,//XMLNamespacePackageImpl
emf-2.4.1,WITHOUT_CLASSIFICATION,"// if there are no groups defined or matched, but the whole pattern matches, // then markup nodes with pattern name //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Is this child in this feature... //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// On Motif, selection color may be set as background. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Is this object in this feature... //
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Returns the help context id for this property.   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Is this object in this feature... //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Restore original resource URI values. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Add it to the list and remove it from the other list. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If all the objects are used up by the above, then we can't do the command. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create a command to set this to null and remove the object from the other list. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// It's just a single value //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Consume the rest of the appropriate children. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// The ""suffix"" can actually be a substitution pattern for the package name. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Correct the index, if necessary. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Create a command for this feature, //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Compute the relative index as best as possible. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Create a command for this feature,  //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// continue to next case
emf-2.4.1,WITHOUT_CLASSIFICATION,// Dispose the child wrappers. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// All this logic is so that we only create a list if the adapter is set to more than one target. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// ++modCount //
emf-2.4.1,WITHOUT_CLASSIFICATION,// ++modCount //
emf-2.4.1,WITHOUT_CLASSIFICATION,//XMLNamespacePackage
emf-2.4.1,WITHOUT_CLASSIFICATION,"// We can enable the action as indicated by the command, // and we can set all the other values from the command. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Add supertypes to classes
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If we have resolved to an EClass but we have an EAttribute, we can change it to be an EReference. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.
emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.
emf-2.4.1,WITHOUT_CLASSIFICATION,//TreeAdapterFactory
emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.
emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.
emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.
