projectname,classification,commenttext
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// register as a listener with sub-components...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if the flag is being set to true, there may be queued up changes..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// for efficiency, we just use the first, last and middle items to // compute a hashCode..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the title and subtitles...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// ensure no drawing occurs outside chart area...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// handle GradientPaint as a special case
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// simple case
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//assert itemIndex >= 0 && itemIndex < getItemCount();
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// do not notify while zooming each axis
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// private boolean borderVisible; // private transient Stroke borderStroke; // private transient Paint borderPaint;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// this generates the change event too
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// use ImageIcon because it waits for the image to load...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// load only when required
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// seem to be the same
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// FIXME //this.image = SerialUtilities.readImage(stream);
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// now try to reject equality
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if we don't have at least 2 (x, y) coordinates, just return"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// FIXME //SerialUtilities.writeImage(this.image, stream);"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// now try to reject equality...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// seems to be the same...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// return a new chart containing the overlaid plot...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//this.image = SerialUtilities.readImage(stream);
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// add a second dataset and renderer...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// seem to be the same
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create plot ...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create dataset 1...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//  create transform & transform shape
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// seem to be the same
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// baseNegativeItemLabelPosition;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// compute transform matrix elements via sample points. Assume no // rotation or shear.
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// when zooming to sub-millisecond ranges, it can be the case that // adjEnd == adjStart...and we can't have an axis with zero length // so we apply this instead:"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// baseCreateEntities;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// PlotOrientation.HORIZONTAL
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// column keys...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//for each power of 10 value; create ten ticks
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// add minor ticks (for gridlines)
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// handle axis trace
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// while the tick labels overlap and there are more tick sizes available, // choose the next bigger label"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// ensure the autorange is at least <minRange> in size...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if the axis is not visible, don't draw it..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// bar is not visible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// AXIS 4
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// or redrawing the chart every time...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// select a tick unit that is the next one bigger than the current // (log) range divided by 50
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// regular number axis
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// what is the available space for one unit?
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// all tick labels have the same width (equal to the height of the // font)...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// there are no more candidates
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// bar is not visible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// there are no more candidates
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// what is the available space for one unit?
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// look at lower and upper bounds...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the category labels and axis label
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// It's up to the plot which clones up to restore the correct references
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// regular number axis
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// it is unlikely that 'state' will be null, but check anyway..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if the axis has a fixed dimension, return it..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// displayStart > displayEnd, need to handle split"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// get the axis label size and update the space object...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// no plot, no data."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// bar is not visible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//negative values not allowed
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// nothing to do
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// no plot, no data"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if the axis has a fixed dimension, return it..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//get log10 version of upper bound and round to integer:
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// is the category valid?
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//setup number formatter obj
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// add space for the outer tick labels, if any..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// this is the first period, but it is only partially visible // so check that the label will fit before displaying it..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// legendTextPaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// work out the initial gap
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw minor tick marks
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//setup number formatter obj
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the arrow...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// work out the trailing gap
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if the axis is not visible, no additional space is required..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if autoRange is true, then the current range is irrelevant"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// calculate the max size of the tick labels (if visible)...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// need to work out the space used by the tick labels... // so we can update the cursor...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// if negative then set flag and make positive
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// ensure the autorange is at least <minRange> in size...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the outline...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// test 3...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// displayStart > displayEnd, need to handle split"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//return value; negate if original value was negative:
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//invert adjustLog10
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//calculate ceil using negative value:
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//negative values are allowed
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//get lower bound value:
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//parameter value is -10 > val < 10 //use as-is
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// if < 10 then //increase so 0 translates to 0
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"//setup for ""1e#""-style tick labels or regular // numeric tick labels, depending on flag:"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//calculate floor using negative value:
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// now try to reject equality
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// seems to be the same...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//parameter value is -10 > val < 10 //use as-is
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//parameter value is < -10 //calculate log using positive value:
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//setup flag based on bounds values
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//no real data present
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//need to account for case where upper==0.0
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//parameter value is <= 0 //use as-is
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//actual data is present //get lower bound value
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// collect entity and tool tip information...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//apply lower margin by decreasing lower bound:
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//get absolute value of log10 value
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"//strict flag set, allow-negatives not set and values <= 0"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//not small log values in use; allow for values <= 0 //if did zero tick last iter then
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//no tick label to be shown
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//get upper bound value
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//create tick label (force use of fmt obj):
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the tick marks and labels...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//create tick label:
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//for each tick to be displayed
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//if autorange still below minimum then adjust by 1% // (can be needed when minRange is very small):
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//get lower bound value:
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//get log10 version of lower bound and round to integer:
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"//not ""1e#""-type label // if positive exponent then // make integer"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"//not ""log10""-type label"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//get log10 version of upper bound and round to integer:
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//for each tick to be displayed
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// collect entity and tool tip information...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//tick value is 1.0 and 0.0 is within data range //set tick value to zero //indicate zero tick
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//small log values in use
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// did not do zero tick last iteration
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//not small log values in use; allow for values <= 0 //if did zero tick last iter then //decrement to do 1.0 tick now //calculate power-of-ten value for tick:
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//for each tick with a label to be displayed
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// collect entity and tool tip information...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//tick value not below lowest data value
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// if past highest data value then exit // method
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//negative exponent; create fractional value //set exact number of fractional digits to // be shown:
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"//if flag then //create ""1e#""-type label"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//if small log values and lower bound value too small // then set to a small value (don't allow <= 0):
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//get lower bound value
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// ITEM_LABEL_PAINT
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//tick value not below lowest data value
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"//create ""1e#""-type label"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// BOTTOM
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check the new minimum date relative to the current maximum date
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//decrement to do 1.0 tick now
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//first or last tick on graph or value is 1.0 //create label for tick:
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"//create ""log10""-type label"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// collect entity and tool tip information...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// milliseconds
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// not first tick of group //no label //make sure flag cleared
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//create tick object and add to list:
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//if past highest data value then exit method
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// did zero tick last iteration //no label //clear flag
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// date formatters
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// usually the range will be a DateRange, but if it isn't do a // conversion..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"//if flag then //create ""log10""-type label"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//using exponents or force-formatter flag is set // (convert 'E' to lower-case 'e'):
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check the new maximum date relative to the current minimum date
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// collect entity and tool tip information...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// get a locale-specific resource bundle...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the chart background...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// then extrapolate...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// fixed legend items
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// even though the axis is not visible, we need to refresh ticks in // case the grid is being drawn..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// look at lower and upper bounds...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if the axis is not visible, no additional space is required..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// start with the current tick unit...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// days
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// minutes
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// seconds
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//Timeline hasn't method getStartTime()
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// years
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// months
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// BOTTOM
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// stroke
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// work out the value, label and position"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// hours
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// all tick labels have the same width (equal to the height of // the font)...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// make final selection...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// could add a flag to make the following correction optional...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// could add a flag to make the following correction optional...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// 'tickMarkPosition' is immutable : no need to clone
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// no action required.
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// calculate midnight of first monday after 1/1/1900 relative to // current locale
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// 'dateTickUnit' is immutable : no need to clone
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// ensure the autorange is at least <minRange> in size...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// record the chart area, if info is requested..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// step down in size until the current size is too small or there are  // no more units
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// now process the plot if there is one
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if there is no specific font, use the general one..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if there is no specific paint, use the general one..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// nothing required
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// find first excluded base segment starting fromDomainValue
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// calculate the max size of the tick labels (if visible)...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// make a time zone with no DST for our Calendar calculations
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////////////////// // predetermined segments sizes ////////////////////////////////////////////////////////////////////////////
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// get the axis label size and update the space object...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////////////////// // static block ////////////////////////////////////////////////////////////////////////////
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////////////////// // other constants ////////////////////////////////////////////////////////////////////////////
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// move forward exceptionSegmentCount segments skipping // excluded segments
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// last series, so we are ready to draw the min and max"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////////////////// // operations ////////////////////////////////////////////////////////////////////////////
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// - partialTimeInException;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// verify that baseTimeline is compatible with us
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// calculate the result as if no exceptions
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// - partialTimeInException;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// find all consecutive included segments
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// adjust result for any exceptions in the result calculated
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// skip exception or excluded segments we may fall on
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// find all consecutive included segments
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// skip all whole exception segments in the range
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// add the interval as an exception
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// first check that autoPopulate==false works as expected
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if fixed auto range, then derive lower bound..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// long start = Math.max( //     fromSegment.getSegmentStart(), this.segmentStart // ); // long end = Math.min(toSegment.getSegmentEnd(), this.segmentEnd);"
