Document Title,Abstract,Year,PDF Link,label,code,time
,// Obtain the propertyEditors:,,,unknown,no,0
,// Index is also used for accessing editors array,,,unknown,no,0
,// Don't get editors for hidden or non-read-write properties:,,,unknown,no,0
,// In case of BSF and JSR elements i want to add textAreaEditor as a listener to scriptLanguage ComboBox.,,,unknown,no,0
,// Create the CSVRead function and set its parameters.,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// Some editors do tiny transformations (e.g. ""true"" to // ""True"",...): // may throw IllegalArgumentException",,,unknown,no,0
,// Initialize the GUI:,,,unknown,no,0
,// acceptsNull // acceptsExpressions // acceptsOther,,,unknown,no,0
,// Uninitialized -- set it to the defaults:,,,unknown,no,0
,// Now set the editors to the element's values:,,,unknown,no,0
,// for labels,,,unknown,no,0
,// for editors,,,unknown,no,0
,// for panels,,,unknown,no,0
,// might be null (e.g. in testing),,,unknown,no,0
,// The minimum index of the tags in the combo box,,,unknown,no,0
,// Created by SampleSenderFactory,,,unknown,no,0
,// Wait longer than a clock pulse (generally 10-15ms) // Catch an early clock pulse to reduce slop.,,,unknown,no,0
,// Test sending data with default encoding,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Samplers and Controllers need not apply ...,,,unknown,no,0
,// All other,,,unknown,no,0
,// Is any node an instance of one of the classes?,,,unknown,no,0
,"// Is any node an instance of one of the classes, but not an exception?",,,unknown,no,0
,// Methods used for Test cases,,,unknown,no,0
,// record some sizes to allow HTTPSampleResult.getBytes() with different options,,,unknown,no,0
,// all table cells are editable,,,unknown,no,0
,// Close action dialog box when tapping Escape key,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// otherwise proxy String fields may be null,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Assume success,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Prepare dialog box,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// determine location on screen,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// must be CLOSE or SAVE_CLOSE COMMANDS,,,unknown,no,0
,// text backup,,,unknown,no,0
,// double click,,,unknown,no,0
,// view only,,,unknown,no,0
,// double (pressed) click,,,unknown,no,0
,// in main table (evt mousePressed because cell is editable) ,,,unknown,no,0
,// add the button to the button group,,,unknown,no,0
,// add the button,,,unknown,no,0
,// Includes thread group; anything goes,,,unknown,no,0
,// AbstractThreadGroup is only allowed under a TestPlan,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// No point instantiating class,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Allow headless testing,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Don't add it again,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Empty box //$NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Can't add a Workbench anywhere,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Force TestFragment to only be pastable under a Test Plan,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// implicit return empty toolbar if icons == null,,,unknown,no,0
,// Get the standard toolbar properties,,,unknown,no,0
,// already reported by IconToolbarBean,,,unknown,no,0
,// Name of the accumulator. Set up by testStarted().,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"/*     * Contains the items needed to collect stats for a summariser     *     */",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// copy the data to minimise the synch time,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// stop double-reporting,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Only if we have updated them,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // for intermediate use // output line buffer,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Rate is effectively infinite,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// e.g. NullPointerException,,,unknown,no,0
,// Avalon only,,,unknown,no,0
,// Avalon only,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"//@GuardedBy(""myTotals"")",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// in seconds,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// in seconds,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-2$,,,unknown,no,0
,"//this.setPreferredSize(new Dimension(400,150));",,,unknown,no,0
,// i.e. bypass the Functors,,,unknown,no,0
,// Mainly needed for unit test Serialisable tests,,,unknown,no,0
,"/*     * Ensure that a report is not skipped if we are slightly late in checking     * the time.     */",,,unknown,no,0
,"/*     * This map allows summarisers with the same name to contribute to the same totals.     */",,,unknown,no,0
,"//@GuardedBy(""accumulators"") - needed to ensure consistency between this and instanceCount",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"//@GuardedBy(""accumulators"") // number of active tests",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$ // Don't try to instantiate these,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//,,,unknown,no,0
,//,,,unknown,no,0
,// if type is unknown,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//,,,unknown,no,0
,//,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//Overrides superclass method,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// JMenu reportMenu; // JMenuItem analyze;,,,unknown,no,0
,// Restore position,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// List for recent files menu items,,,unknown,no,0
,// Lists for remote engines menu items,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// If the Add menu already exists, remove it.",,,unknown,no,0
,// Insert the Add menu as the first menu item in the Edit menu.,,,unknown,no,0
,// Called by MainFrame#setEditMenu() which is called by EditCommand#doAction and GuiPackage#localeChanged,,,unknown,no,0
,// There was a NPE being thrown without the null check here.. JKB,,,unknown,no,0
,// show the classname to the user,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// This is used by the ChangeLanguage class to define the Locale,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Also used by org.apache.jmeter.resources.PackageTest,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// From the Java Look and Feel Guidelines: If all items in a menu // are disabled, then disable the menu. Makes sense.",,,unknown,no,0
,// Listener on model changes to maintain correct focusability,,,unknown,no,0
,"// Add the recent files, which will also add a separator that is // visible when needed",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$;,,,unknown,no,0
,"/*     * Create a set of default parameters from the ones initially created.     * This allows the defaults to be overridden if necessary from the properties file.     */",,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"/*     *  Predefined strings for makeMenu().     *  These are used as menu categories in the menuMap Hashmap,     *  and also for resource lookup in messages.properties    */",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Needed for all but Nimbus // Nimbus works - after a fashion - with this // Nimbus works - after a fashion - with this // reset,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// paintIcon,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// For use by test code only,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// MENU_ADD_xxx - controls which items are in the ADD menu // MENU_PARENT_xxx - controls which items are in the Insert Parent menu,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// override action behaviour,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// This is also used by LookAndFeelCommand,,,unknown,no,0
,// For testing only at present,,,unknown,no,0
,// Mostly delegates to model,,,unknown,no,0
,//Set default single model,,,unknown,no,0
,// Next two methods implement new API by delegation to model,,,unknown,no,0
,// Restore state display,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//Listen for enable changes,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//Convenience cast,,,unknown,no,0
,// Assume that the UI has not changed since the checkbos was created,,,unknown,no,0
,// Iterate state,,,unknown,no,0
,// Overrides of superclass methods,,,unknown,no,0
,// Fire ActionEvent,,,unknown,no,0
,// force the events to fire,,,unknown,no,0
,// Send ItemEvent,,,unknown,no,0
,//Set internal state,,,unknown,no,0
,// Send ChangeEvent,,,unknown,no,0
,// Nimbus works - after a fashion - with this,,,unknown,no,0
,"//            drawCross(g, x, y);",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// returns null if nothing on queue currently,,,unknown,no,0
,// Static fields are set by the server when the class is constructed,,,unknown,no,0
,// ignored,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON_NLS-1$ // N.B. Remember to update the equals and hashCode methods when adding new variables.,,,unknown,no,0
,// Give access to initial configuration,,,unknown,no,0
,// ignored,,,unknown,no,0
,// ignored,,,unknown,no,0
,// We know we are comparing to another SampleSaveConfiguration,,,unknown,no,0
,///////////////////// Start of standard save/set access methods /////////////////////,,,unknown,no,0
,// as per 2.0 branch,,,unknown,no,0
,// maintain relationship,,,unknown,no,0
,// Defaults to empty;,,,unknown,no,0
,// Used by old Save service,,,unknown,no,0
,// Used by SampleSaveConfigurationConverter.unmarshall(),,,unknown,no,0
,"// @GuardedBy(""sampleStore"")",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Locate the statistical sample colector,,,unknown,no,0
,// store the new statistical result collector,,,unknown,no,0
,// add a new wrapper samplevent,,,unknown,no,0
,"// No need to log normally, as we set the status // $NON-NLS-1$",,,unknown,no,0
,"// No need to log normally, as we set the status // $NON-NLS-1$",,,unknown,no,0
,// Checking for and creating initial timestamp to check against,,,unknown,no,0
,// synchronized(sampleStore),,,unknown,no,0
,"// The values. Entries may be null, but there will be the correct number.",,,unknown,no,0
,"// The hostname cannot change during a run, so safe to cache it just once",,,unknown,no,0
,"/*     * Only for Unit tests     */",,,unknown,no,0
,// Needs to be accessible from Test code,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//OK,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON_NLS-1$,,,unknown,no,0
,// ignored,,,unknown,no,0
,// ignored,,,unknown,no,0
,// $NON_NLS-1$,,,unknown,no,0
,// ignored,,,unknown,no,0
,// ignored,,,unknown,no,0
,"//add(makeTitlePanel(), BorderLayout.NORTH);",,,unknown,no,0
,// Initialise values from properties,,,unknown,no,0
,// Save bytes read // $NON_NLS-1$,,,unknown,no,0
,// ignored,,,unknown,no,0
,// ignored,,,unknown,no,0
,// Save URL // $NON_NLS-1$,,,unknown,no,0
,// Defaults to continue,,,unknown,no,0
,// Save fileName for ResultSaver // $NON_NLS-1$,,,unknown,no,0
,// Save hostname for ResultSaver // $NON_NLS-1$,,,unknown,no,0
,"// Don't save this, as it is derived from the time format",,,unknown,no,0
,// Prepare for a pretty date,,,unknown,no,0
,// Defaults from properties:,,,unknown,no,0
,// reversed compare allows for null,,,unknown,no,0
