ID,projectname,classification,Abstract,label,easy_code
15497,httpd,UNKNOWN,"/**
 * High level interface to ap_expr_parse that also creates ap_expr_info_t and
 * uses info from cmd_parms to fill in most of it.
 * @param cmd The cmd_parms struct
 * @param expr The expression string to parse
 * @param flags The flags to use, see AP_EXPR_FLAG_*
 * @param err Set to NULL on success, error message on error
 * @param lookup_fn The lookup function used to lookup vars, functions, and
 *        operators
 * @param module_index The module_index to set for the expression
 * @return The parsed expression
 * @note Usually ap_expr_parse_cmd() should be used
 */",undetermined,no
15498,httpd,UNKNOWN,"/**
 * Convenience wrapper for ap_expr_parse_cmd_mi() that sets
 * module_index = APLOG_MODULE_INDEX
 */",undetermined,no
15499,httpd,UNKNOWN,"/**
  * Internal initialisation of ap_expr (for httpd internal use)
  */",undetermined,no
15500,httpd,UNKNOWN,/* AP_EXPR_H */,undetermined,no
15501,httpd,UNKNOWN,/** @} */,undetermined,no
15502,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined,no
15503,httpd,UNKNOWN,"/**
 * @file ap_hooks.h
 * @brief ap hook functions and macros
 */",undetermined,no
15504,httpd,UNKNOWN,"/* Although this file doesn't declare any hooks, declare the hook group here */",undetermined,no
15505,httpd,UNKNOWN,"/**
 * @defgroup hooks Apache Hooks
 * @ingroup  APACHE_CORE
 */",undetermined,no
15506,httpd,UNKNOWN,/* define these just so doxygen documents them */,undetermined,no
15507,httpd,UNKNOWN,"/**
 * AP_DECLARE_STATIC is defined when including Apache's Core headers,
 * to provide static linkage when the dynamic library may be unavailable.
 *
 * @see AP_DECLARE_EXPORT
 *
 * AP_DECLARE_STATIC and AP_DECLARE_EXPORT are left undefined when
 * including Apache's Core headers, to import and link the symbols from the
 * dynamic Apache Core library and assure appropriate indirection and calling
 * conventions at compile time.
 */",undetermined,no
15508,httpd,UNKNOWN,"/**
 * AP_DECLARE_EXPORT is defined when building the Apache Core dynamic
 * library, so that all public symbols are exported.
 *
 * @see AP_DECLARE_STATIC
 */",undetermined,no
15509,httpd,UNKNOWN,/* def DOXYGEN */,undetermined,no
15510,httpd,UNKNOWN,"/**
 * Declare a hook function
 * @param ret The return type of the hook
 * @param name The hook's name (as a literal)
 * @param args The arguments the hook function takes, in brackets.
 */",undetermined,no
15511,httpd,UNKNOWN,/** @internal */,undetermined,no
15512,httpd,UNKNOWN,"/**
 * Implement an Apache core hook that has no return code, and
 * therefore runs all of the registered functions. The implementation
 * is called ap_run_<i>name</i>.
 *
 * @param name The name of the hook
 * @param args_decl The declaration of the arguments for the hook, for example
 * ""(int x,void *y)""
 * @param args_use The arguments for the hook as used in a call, for example
 * ""(x,y)""
 * @note If IMPLEMENTing a hook that is not linked into the Apache core,
 * (e.g. within a dso) see APR_IMPLEMENT_EXTERNAL_HOOK_VOID.
 */",undetermined,no
15513,httpd,UNKNOWN,"/**
 * Implement an Apache core hook that runs until one of the functions
 * returns something other than ok or decline. That return value is
 * then returned from the hook runner. If the hooks run to completion,
 * then ok is returned. Note that if no hook runs it would probably be
 * more correct to return decline, but this currently does not do
 * so. The implementation is called ap_run_<i>name</i>.
 *
 * @param ret The return type of the hook (and the hook runner)
 * @param name The name of the hook
 * @param args_decl The declaration of the arguments for the hook, for example
 * ""(int x,void *y)""
 * @param args_use The arguments for the hook as used in a call, for example
 * ""(x,y)""
 * @param ok The ""ok"" return value
 * @param decline The ""decline"" return value
 * @return ok, decline or an error.
 * @note If IMPLEMENTing a hook that is not linked into the Apache core,
 * (e.g. within a dso) see APR_IMPLEMENT_EXTERNAL_HOOK_RUN_ALL.
 */",undetermined,no
15514,httpd,UNKNOWN,"/**
 * Implement a hook that runs until a function returns something other than
 * decline. If all functions return decline, the hook runner returns decline.
 * The implementation is called ap_run_<i>name</i>.
 *
 * @param ret The return type of the hook (and the hook runner)
 * @param name The name of the hook
 * @param args_decl The declaration of the arguments for the hook, for example
 * ""(int x,void *y)""
 * @param args_use The arguments for the hook as used in a call, for example
 * ""(x,y)""
 * @param decline The ""decline"" return value
 * @return decline or an error.
 * @note If IMPLEMENTing a hook that is not linked into the Apache core
 * (e.g. within a dso) see APR_IMPLEMENT_EXTERNAL_HOOK_RUN_FIRST.
 */",undetermined,no
15515,httpd,UNKNOWN,"/* Note that the other optional hook implementations are straightforward but
 * have not yet been needed
 */",undetermined,no
15516,httpd,UNKNOWN,"/**
 * Implement an optional hook. This is exactly the same as a standard hook
 * implementation, except the hook is optional.
 * @see AP_IMPLEMENT_HOOK_RUN_ALL
 */",undetermined,no
15517,httpd,UNKNOWN,"/**
 * Hook an optional hook. Unlike static hooks, this uses a macro instead of a
 * function.
 */",undetermined,no
15518,httpd,UNKNOWN,/* AP_HOOKS_H */,undetermined,no
15519,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined,no
15520,httpd,UNKNOWN,"/**
 * @file  ap_listen.h
 * @brief Apache Listeners Library
 *
 * @defgroup APACHE_CORE_LISTEN Apache Listeners Library
 * @ingroup  APACHE_CORE
 * @{
 */",undetermined,no
15521,httpd,UNKNOWN,"/**
 * @brief Apache's listeners record.
 *
 * These are used in the Multi-Processing Modules
 * to setup all of the sockets for the MPM to listen to and accept on.
 */",undetermined,no
15522,httpd,UNKNOWN,"/**
     * The next listener in the list
     */",undetermined,no
15523,httpd,UNKNOWN,"/**
     * The actual socket
     */",undetermined,no
15524,httpd,UNKNOWN,"/**
     * The sockaddr the socket should bind to
     */",undetermined,no
15525,httpd,UNKNOWN,"/**
     * The accept function for this socket
     */",undetermined,no
15526,httpd,UNKNOWN,"/**
     * Is this socket currently active
     */",undetermined,no
15527,httpd,UNKNOWN,"/**
     * The default protocol for this listening socket.
     */",undetermined,no
15528,httpd,UNKNOWN,"/**
 * The global list of ap_listen_rec structures
 */",undetermined,no
15529,httpd,UNKNOWN,"/**
 * Setup all of the defaults for the listener list
 */",undetermined,no
15530,httpd,UNKNOWN,"/**
 * Loop through the global ap_listen_rec list and create all of the required
 * sockets.  This executes the listen and bind on the sockets.
 * @param s The global server_rec
 * @return The number of open sockets.
 */",undetermined,no
15531,httpd,UNKNOWN,"/**
 * Loop through the global ap_listen_rec list and close each of the sockets.
 */",undetermined,no
15532,httpd,UNKNOWN,"/**
 * FIXMEDOC
 */",undetermined,no
15533,httpd,UNKNOWN,"/* Although these functions are exported from libmain, they are not really
 * public functions.  These functions are actually called while parsing the
 * config file, when one of the LISTEN_COMMANDS directives is read.  These
 * should not ever be called by external modules.  ALL MPMs should include
 * LISTEN_COMMANDS in their command_rec table so that these functions are
 * called.
 */",undetermined,no
15534,httpd,UNKNOWN,/** @} */,undetermined,no
15535,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined,no
15536,httpd,UNKNOWN,"/**
 * @file  ap_mmn.h
 * @brief Module Magic Number
 *
 * @defgroup APACHE_CORE_MMN Module Magic Number
 * @ingroup  APACHE_CORE
 * @{
 */",undetermined,no
15537,httpd,UNKNOWN,"/*
 * MODULE_MAGIC_NUMBER_MAJOR
 * Major API changes that could cause compatibility problems for older modules
 * such as structure size changes.  No binary compatibility is possible across
 * a change in the major version.
 *
 * MODULE_MAGIC_NUMBER_MINOR
 * Minor API changes that do not cause binary compatibility problems.
 * Should be reset to 0 when upgrading MODULE_MAGIC_NUMBER_MAJOR.
 *
 * See the AP_MODULE_MAGIC_AT_LEAST macro below for an example.
 */",undetermined,no
