,projectname,classification,Abstract,code
5791,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5792,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5793,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5794,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// write a OK reponse to browser, to engage SSL exchange // $NON-NLS-1$",no
5795,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// We use the page encoding where the form resides, as the // default encoding for the form",no
5796,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//+ action names // $NON-NLS-1$,no
5797,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Set up list of potential targets and // enable listener,no
5798,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.apache.jmeter.gui.action.AbstractAction#getActionNames()     */",no
5799,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// .equals caused // NPE,no
5800,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5801,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)     */",no
5802,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$,no
5803,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5804,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$,no
5805,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$,no
5806,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ $NON-NLS-2$,no
5807,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// reset previous result,no
5808,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5809,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Hide Window on ESC,no
5810,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5811,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5812,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Do not save, user does not want to overwrite",no
5813,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5814,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Limit the length of the menu text if needed,no
5815,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// If we are merging in another test plan, we know the test plan is dirty now",no
5816,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Only check if we have not found any differences so far,no
5817,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// a well-bahaved browser is supposed to send 'Connection: close' // with the last request to an HTTP server. Instead, most browsers // leave it to the server to close the connection after their // timeout period. Leave it to the JMeter user to decide.",no
5818,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$,no
5819,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Do search on Enter,no
5820,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$,no
5821,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// one space for blank header // $NON-NLS-1$  // one space for blank header  // $NON-NLS-1$,no
5822,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// do search,no
5823,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Process Apache HttpClient parameters file // $NON-NLS-1$,no
5824,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5825,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Don't clear the plan,no
5826,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// In a post request which is not multipart, we only support // parameters, no file upload is allowed",no
5827,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Embedded URLs must match this RE (if provided) // $NON-NLS-1$,no
5828,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Check if the user has loaded any file,no
5829,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Mark Walsh 2002-08-03, modified to also parse a parameter name value // string, where string contains only the parameter name and no equal sign.",no
5830,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Check if the header manager had a content type header // This allows the user to specify his own content-type for a PUT request,no
5831,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Check if the user wants to drop any changes,no
5832,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// If the Multipart is repeatable, we can send it first to // our own stream, without the actual file content, so we can return it",no
5833,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// headerManager was set, so let's set the connection // to use it.",no
5834,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Check if the user wants to revert,no
5835,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Close the current project,no
5836,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// the document should only have one service node // if it doesn't it may not work!,no
5837,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// new WSDLHelper(""http://localhost/WSTest/WSTest.asmx?WSDL""); // new WSDLHelper(""http://localhost/AxisWSDL.xml""); //new WSDLHelper(""http://localhost:8080/WSMyUpper.wsdl""); //new WSDLHelper(""http://localhost:8080/test.wsdl"");",no
5838,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// read one line at a time using // BufferedReader,no
5839,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// There's little point saving the manager between invocations // as we need to reset most of the beans anyway,no
5840,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Reload the project,no
5841,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// / Only do the calculation if // it is needed,no
5842,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//++ Do not change these strings; they are used in JMX files to record the button settings // $NON-NLS-1$,no
5843,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// e.g. windows xp => windows,no
5844,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Timeouts not active // How much left,no
5845,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// needs to be accessible from test code // Only contains LDAPArgument entries,no
5846,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// get the JComponent from the visualizer,no
5847,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5848,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ jmeter.properties,no
5849,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// GuiPackage.getInstance().getMainFrame().showStoppingMessage(name);,no
5850,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5851,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Minimal dimensions for dialog box,no
5852,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5853,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5854,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5855,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5856,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5857,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5858,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5859,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$,no
5860,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$,no
5861,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5862,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5863,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$,no
5864,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5865,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5866,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Check if the user wants to drop any changes,no
5867,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5868,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5869,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Get the string given from the choose and check // the file extension.,no
5870,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5871,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5872,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Bottom buttons bar,no
5873,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5874,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5875,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// center position and 50% of screen size,no
5876,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5877,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5878,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5879,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5880,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Created by XStream reading templates.xml,no
5881,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*         * N.B. Must use LinkedHashMap for field type         * XStream creates a plain HashMap if one uses Map as the field type.         */",no
5882,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// templates i,no
5883,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*     * ------------------------------------------------------------------------     * Fields     * ------------------------------------------------------------------------     */",no
5884,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// field TemplateManager#templates  // $NON-NLS-1$,no
5885,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// field Template#name  // $NON-NLS-1$,no
5886,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// for relative links,no
5887,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// i.e. no disabled icon found,no
5888,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Must therefore set the enabled icon so there is at least some // icon,no
5889,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"//      super(new JMeterTreeNode(new WorkBench(), null)); //      TestElement tp = new TestPlan(); //      initTree(tp, new WorkBench());",no
5890,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// The node can be added in non GUI mode at startup,no
5891,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Remove the workbench and testplan nodes,no
5892,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Insert the test plan node,no
5893,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// endWindow = window;,no
5894,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5895,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5896,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5897,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5898,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5899,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5900,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5901,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5902,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Check for file lists specifically,no
5903,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Check for file lists specifically,no
5904,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5905,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5906,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Init the tree // Assumes this is only called from GUI mode,no
5907,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Let others know that the tree content has changed. // This should not be necessary, but without it, nodes are not shown when the user // uses the Close menu item",no
5908,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5909,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// The default is false, so we can remove the property to simplify JMX files // This also allows HTTPDefaults to work for this checkbox",no
5910,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5911,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Container endWindow; // JPopupMenu pop;,no
5912,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5913,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5914,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Get the Main Frame.,no
5915,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5916,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$,no
5917,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Close any Main Menu that is open,no
5918,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// updateMainMenu(((JMeterGUIComponent) // getCurrentNode().getUserObject()).createPopupMenu());,no
5919,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// hold the nodes that should be removed on drop,no
5920,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// only allow a drag&drop inside the current jvm,no
5921,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// if child and a parent are selected : only keep the parent,no
5922,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$,no
5923,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//++ For TestBean implementations only // passed to file or script,no
5924,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// sort the selected tree path by row,no
5925,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// remove unneeded nodes,no
5926,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// errorLogging and successOnlyLogging are mutually exclusive // $NON-NLS-1$,no
5927,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// the tree accepts a jmx file ,no
5928,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// A TestBean is a Java Bean. Just define some properties and they will // automagically show up in the GUI. // A String property:,no
5929,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Only try to format if there is a // number,no
5930,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// the copy is disabled,no
5931,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Requires Java 7 // $NON-NLS-1$,no
5932,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON_NLS-1$ // don't match the empty category,no
5933,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Do not allow a drop on the drag source selections.,no
5934,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$,no
5935,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5936,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// TestPlan and WorkBench are the only children of the root,no
5937,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$,no
5938,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// re-use node association logic,no
5939,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// deal with the jmx files,no
5940,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Get drop location and mode,no
5941,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// drop mode == DropMode.ON,no
5942,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// expand the destination node,no
5943,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Request validation // $NON-NLS-1$,no
5944,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// If icon has not been defined, then use GUI_CLASS property",no
5945,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//+ JMX file attributes // $NON-NLS-1$,no
5946,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// this is not the result of a redirect // so break the chain,no
5947,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// may be null during startup,no
5948,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5949,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5950,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Test sending data as UTF-8,no
5951,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Override in order to provide type safety,no
5952,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5953,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5954,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5955,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5956,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5957,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5958,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5959,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5960,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5961,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5962,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5963,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5964,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5965,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5966,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5967,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5968,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5969,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5970,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$//$NON-NLS-2$,no
5971,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5972,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5973,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//+JMX file attribute names - do not change any values! // $NON-NLS-1$,no
5974,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Just in case,no
5975,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5976,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// close.setPreferredSize(d);,no
5977,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*         * c.gridx = 1; c.gridy = 2; g.setConstraints(close, c);         * panel.add(close);         */",no
5978,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// JFileChooser jfc = null;,no
5979,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// for use by test code only,no
5980,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// // Instance Variables //,no
5981,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// // Constructors //,no
5982,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5983,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// // Implementing the TreeCellEditor Interface //,no
5984,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5985,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5986,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5987,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// // Implementing the CellEditor Interface //,no
5988,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5989,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5990,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// // Protected EditorDelegate class //,no
5991,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5992,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5993,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no
5994,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// This won't work right if we remove components. But we don't, so I'm // not going to worry about it right now.",no
5995,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5996,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
5997,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Datefields are not thread-safe // $NON-NLS-1$,no
5998,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no
5999,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
6000,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
6001,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
6002,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
6003,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
6004,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// HELP MENU //$NON-NLS-1$,no
6005,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// OPTIONS MENU //$NON-NLS-1$ //$NON-NLS-1$,no
6006,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
6007,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
6008,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
6009,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$,no
6010,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
6011,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
6012,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
6013,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
6014,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
6015,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
6016,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
6017,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
6018,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
6019,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$,no
6020,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
6021,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
6022,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Dummy constructor to allo JUnit tests to work,no
6023,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Do nothing; the current time will be returned,no
6024,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no
6025,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*     * Convert position in buffer to Calendar type Assumes that pos >=0 (which     * is true for getCaretPosition())     */",no
6026,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// if beyond the end // then set to the end,no
6027,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// JMenu reportMenu; // JMenuItem analyze;,no
